O,D,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23
45,34,2.69794358893,4.09708917938,5.73521822544,7.3900000997,8.75584046,9.53238938642,9.53238938642,8.75584046,7.3900000997,5.73521822544,4.09708917938,2.69794358893,3.45818572672,3.92278802034e-12,4.29286236188e-12,0.0,1.11022302462e-12,7.77156117238e-13,0.0,2.52575738102e-12,0.0,0.0,2.61827596641e-12,0.0,0.0,2.32221649317e-12,0.0,0.0,1.42478621493e-12,0.0,2.35922392732e-12,2.34997206879e-12,0.0,1.18423789293e-12,0.0,0.0,2.33146835172e-12,0.0,0.0,2.72004641033e-12,0.0,0.0,2.51650552248e-12,3.45818572673
45,37,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,6.91637145345,7.84557604068e-12,8.58572472377e-12,0.0,2.22044604925e-12,1.55431223448e-12,0.0,5.05151476205e-12,0.0,0.0,5.23655193282e-12,0.0,0.0,4.64443298635e-12,0.0,0.0,2.84957242987e-12,0.0,4.71844785465e-12,4.69994413758e-12,0.0,2.36847578587e-12,0.0,0.0,4.66293670343e-12,0.0,0.0,5.44009282067e-12,0.0,0.0,5.03301104497e-12,6.91637145347
45,46,0.358191918954,0.441669613995,0.52283310688,0.593741462835,0.646495192522,0.674702495628,0.674785535578,0.64675091556,0.594190424469,0.523512154005,0.442636136311,0.359530599149,11.9247677701,2.87421833299,3.34572716639,3.81966570845,4.28035405065,4.71147018355,5.09640234044,5.41866887544,5.66262570361,5.81457492312,5.86419676833,5.80603751438,5.64068338714,5.37527829477,5.02318808537,4.60281924013,4.13579423575,3.64481251705,3.15155945191,2.6749725556,2.23006396661,1.82736825824,1.47296856878,1.16897324983,0.91427734217,0.705444053981,0.537569728642,0.405037946539,0.302112341764,0.223355055774,0.163884328104,1.36875516522
45,49,0.214749711516,0.2648254062,0.313507891292,0.356031580854,0.387655323144,0.404541998614,0.404542071535,0.387655570835,0.356032103036,0.313508903302,0.264827336393,0.214753395729,2.26648248602,0.387655570835,0.404542071535,0.404541998614,0.387655323144,0.356031580854,0.313507891292,0.2648254062,0.214749711516,0.167322024134,0.125395134233,0.0904995818619,0.0629871025414,0.0423412662101,0.0275369321576,0.0173580311019,0.0106260121712,0.00633040298188,0.00367824468977,0.00208930506153,0.0011629510081,0.000635922024419,0.000342489684531,0.000182154471665,9.59297634039e-05,5.01628439536e-05,2.61180784633e-05,1.35792167544e-05,7.07115189626e-06,3.7006085829e-06,1.95546085102e-06,0.558690596092
45,59,0.214749711516,0.2648254062,0.313507891292,0.356031580854,0.387655323144,0.404541998614,0.404542071535,0.387655570835,0.356032103036,0.313508903302,0.264827336393,0.214753395729,2.26648248602,0.387655570835,0.404542071535,0.404541998614,0.387655323144,0.356031580854,0.313507891292,0.2648254062,0.214749711516,0.167322024134,0.125395134233,0.0904995818619,0.0629871025414,0.0423412662101,0.0275369321576,0.0173580311019,0.0106260121712,0.00633040298188,0.00367824468977,0.00208930506153,0.0011629510081,0.000635922024419,0.000342489684531,0.000182154471665,9.59297634039e-05,5.01628439536e-05,2.61180784633e-05,1.35792167544e-05,7.07115189626e-06,3.7006085829e-06,1.95546085102e-06,0.558690596092
45,88,0.214749711516,0.2648254062,0.313507891292,0.356031580854,0.387655323144,0.404541998614,0.404542071535,0.387655570835,0.356032103036,0.313508903302,0.264827336393,0.214753395729,2.26648248602,0.387655570835,0.404542071535,0.404541998614,0.387655323144,0.356031580854,0.313507891292,0.2648254062,0.214749711516,0.167322024134,0.125395134233,0.0904995818619,0.0629871025414,0.0423412662101,0.0275369321576,0.0173580311019,0.0106260121712,0.00633040298188,0.00367824468977,0.00208930506153,0.0011629510081,0.000635922024419,0.000342489684531,0.000182154471665,9.59297634039e-05,5.01628439536e-05,2.61180784633e-05,1.35792167544e-05,7.07115189626e-06,3.7006085829e-06,1.95546085102e-06,0.558690596092
45,94,1.94251938403,2.94990420916,4.12935712232,5.32080007178,6.3042051312,6.86332035822,6.86332035822,6.3042051312,5.32080007178,4.12935712232,2.94990420916,1.94251938403,2.48989372324,2.82440737465e-12,3.09086090056e-12,0.0,7.9936057773e-13,5.59552404411e-13,0.0,1.81854531434e-12,0.0,0.0,1.88515869581e-12,0.0,0.0,1.67199587509e-12,0.0,0.0,1.02584607475e-12,0.0,1.69864122767e-12,1.69197988953e-12,0.0,8.52651282912e-13,0.0,0.0,1.67865721324e-12,0.0,0.0,1.95843341544e-12,0.0,0.0,1.81188397619e-12,2.48989372325
56,19,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,6.91637145345,7.84557604068e-12,8.58572472377e-12,0.0,2.22044604925e-12,1.55431223448e-12,0.0,5.05151476205e-12,0.0,0.0,5.23655193282e-12,0.0,0.0,4.64443298635e-12,0.0,0.0,2.84957242987e-12,0.0,4.71844785465e-12,4.69994413758e-12,0.0,2.36847578587e-12,0.0,0.0,4.66293670343e-12,0.0,0.0,5.44009282067e-12,0.0,0.0,5.03301104497e-12,6.91637145347
56,21,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,6.91637145345,7.84557604068e-12,8.58572472377e-12,0.0,2.22044604925e-12,1.55431223448e-12,0.0,5.05151476205e-12,0.0,0.0,5.23655193282e-12,0.0,0.0,4.64443298635e-12,0.0,0.0,2.84957242987e-12,0.0,4.71844785465e-12,4.69994413758e-12,0.0,2.36847578587e-12,0.0,0.0,4.66293670343e-12,0.0,0.0,5.44009282067e-12,0.0,0.0,5.03301104497e-12,6.91637145347
56,34,2.69794358893,4.09708917938,5.73521822544,7.3900000997,8.75584046,9.53238938642,9.53238938642,8.75584046,7.3900000997,5.73521822544,4.09708917938,2.69794358893,3.45818572672,3.92278802034e-12,4.29286236188e-12,0.0,1.11022302462e-12,7.77156117238e-13,0.0,2.52575738102e-12,0.0,0.0,2.61827596641e-12,0.0,0.0,2.32221649317e-12,0.0,0.0,1.42478621493e-12,0.0,2.35922392732e-12,2.34997206879e-12,0.0,1.18423789293e-12,0.0,0.0,2.33146835172e-12,0.0,0.0,2.72004641033e-12,0.0,0.0,2.51650552248e-12,3.45818572673
56,37,5.39588717787,8.19417835877,11.4704364509,14.7800001994,17.51168092,19.0647787728,19.0647787728,17.51168092,14.7800001994,11.4704364509,8.19417835877,5.39588717787,6.91637145345,7.84557604068e-12,8.58572472377e-12,0.0,2.22044604925e-12,1.55431223448e-12,0.0,5.05151476205e-12,0.0,0.0,5.23655193282e-12,0.0,0.0,4.64443298635e-12,0.0,0.0,2.84957242987e-12,0.0,4.71844785465e-12,4.69994413758e-12,0.0,2.36847578587e-12,0.0,0.0,4.66293670343e-12,0.0,0.0,5.44009282067e-12,0.0,0.0,5.03301104497e-12,6.91637145347
56,46,0.358191918954,0.441669613995,0.52283310688,0.593741462835,0.646495192522,0.674702495628,0.674785535578,0.64675091556,0.594190424469,0.523512154005,0.442636136311,0.359530599149,11.9247677701,2.87421833299,3.34572716639,3.81966570845,4.28035405065,4.71147018355,5.09640234044,5.41866887544,5.66262570361,5.81457492312,5.86419676833,5.80603751438,5.64068338714,5.37527829477,5.02318808537,4.60281924013,4.13579423575,3.64481251705,3.15155945191,2.6749725556,2.23006396661,1.82736825824,1.47296856878,1.16897324983,0.91427734217,0.705444053981,0.537569728642,0.405037946539,0.302112341764,0.223355055774,0.163884328104,1.36875516522
56,49,0.214749711516,0.2648254062,0.313507891292,0.356031580854,0.387655323144,0.404541998614,0.404542071535,0.387655570835,0.356032103036,0.313508903302,0.264827336393,0.214753395729,2.26648248602,0.387655570835,0.404542071535,0.404541998614,0.387655323144,0.356031580854,0.313507891292,0.2648254062,0.214749711516,0.167322024134,0.125395134233,0.0904995818619,0.0629871025414,0.0423412662101,0.0275369321576,0.0173580311019,0.0106260121712,0.00633040298188,0.00367824468977,0.00208930506153,0.0011629510081,0.000635922024419,0.000342489684531,0.000182154471665,9.59297634039e-05,5.01628439536e-05,2.61180784633e-05,1.35792167544e-05,7.07115189626e-06,3.7006085829e-06,1.95546085102e-06,0.558690596092
56,59,0.214749711516,0.2648254062,0.313507891292,0.356031580854,0.387655323144,0.404541998614,0.404542071535,0.387655570835,0.356032103036,0.313508903302,0.264827336393,0.214753395729,2.26648248602,0.387655570835,0.404542071535,0.404541998614,0.387655323144,0.356031580854,0.313507891292,0.2648254062,0.214749711516,0.167322024134,0.125395134233,0.0904995818619,0.0629871025414,0.0423412662101,0.0275369321576,0.0173580311019,0.0106260121712,0.00633040298188,0.00367824468977,0.00208930506153,0.0011629510081,0.000635922024419,0.000342489684531,0.000182154471665,9.59297634039e-05,5.01628439536e-05,2.61180784633e-05,1.35792167544e-05,7.07115189626e-06,3.7006085829e-06,1.95546085102e-06,0.558690596092
56,88,0.214749711516,0.2648254062,0.313507891292,0.356031580854,0.387655323144,0.404541998614,0.404542071535,0.387655570835,0.356032103036,0.313508903302,0.264827336393,0.214753395729,2.26648248602,0.387655570835,0.404542071535,0.404541998614,0.387655323144,0.356031580854,0.313507891292,0.2648254062,0.214749711516,0.167322024134,0.125395134233,0.0904995818619,0.0629871025414,0.0423412662101,0.0275369321576,0.0173580311019,0.0106260121712,0.00633040298188,0.00367824468977,0.00208930506153,0.0011629510081,0.000635922024419,0.000342489684531,0.000182154471665,9.59297634039e-05,5.01628439536e-05,2.61180784633e-05,1.35792167544e-05,7.07115189626e-06,3.7006085829e-06,1.95546085102e-06,0.558690596092
56,94,1.94251938403,2.94990420916,4.12935712232,5.32080007178,6.3042051312,6.86332035822,6.86332035822,6.3042051312,5.32080007178,4.12935712232,2.94990420916,1.94251938403,2.48989372324,2.82440737465e-12,3.09086090056e-12,0.0,7.9936057773e-13,5.59552404411e-13,0.0,1.81854531434e-12,0.0,0.0,1.88515869581e-12,0.0,0.0,1.67199587509e-12,0.0,0.0,1.02584607475e-12,0.0,1.69864122767e-12,1.69197988953e-12,0.0,8.52651282912e-13,0.0,0.0,1.67865721324e-12,0.0,0.0,1.95843341544e-12,0.0,0.0,1.81188397619e-12,2.48989372325
57,19,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,157.693269139,1.78879133728e-10,1.95754523702e-10,0.0,5.06261699229e-11,3.5438318946e-11,0.0,1.15174536575e-10,0.0,0.0,1.19393384068e-10,0.0,0.0,1.05893072089e-10,0.0,0.0,6.4970251401e-11,0.0,1.07580611086e-10,1.07158726337e-10,0.0,5.40012479178e-11,0.0,0.0,1.06314956838e-10,0.0,0.0,1.24034116311e-10,0.0,0.0,1.14752651825e-10,157.693269139
57,21,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,157.693269139,1.78879133728e-10,1.95754523702e-10,0.0,5.06261699229e-11,3.5438318946e-11,0.0,1.15174536575e-10,0.0,0.0,1.19393384068e-10,0.0,0.0,1.05893072089e-10,0.0,0.0,6.4970251401e-11,0.0,1.07580611086e-10,1.07158726337e-10,0.0,5.40012479178e-11,0.0,0.0,1.06314956838e-10,0.0,0.0,1.24034116311e-10,0.0,0.0,1.14752651825e-10,157.693269139
57,34,61.5131138277,93.4136332899,130.76297554,168.492002273,199.633162488,217.33847801,217.33847801,199.633162488,168.492002273,130.76297554,93.4136332899,61.5131138277,78.8466345693,8.94395668638e-11,9.78772618509e-11,0.0,2.53130849614e-11,1.7719159473e-11,0.0,5.75872682874e-11,0.0,0.0,5.96966920341e-11,0.0,0.0,5.29465360444e-11,0.0,0.0,3.24851257005e-11,0.0,5.3790305543e-11,5.35793631684e-11,0.0,2.70006239589e-11,0.0,0.0,5.31574784191e-11,0.0,0.0,6.20170581556e-11,0.0,0.0,5.73763259126e-11,78.8466345695
57,37,123.026227655,186.82726658,261.52595108,336.984004546,399.266324976,434.676956021,434.676956021,399.266324976,336.984004546,261.52595108,186.82726658,123.026227655,157.693269139,1.78879133728e-10,1.95754523702e-10,0.0,5.06261699229e-11,3.5438318946e-11,0.0,1.15174536575e-10,0.0,0.0,1.19393384068e-10,0.0,0.0,1.05893072089e-10,0.0,0.0,6.4970251401e-11,0.0,1.07580611086e-10,1.07158726337e-10,0.0,5.40012479178e-11,0.0,0.0,1.06314956838e-10,0.0,0.0,1.24034116311e-10,0.0,0.0,1.14752651825e-10,157.693269139
57,46,8.16677575216,10.0700671991,11.9205948369,13.5373053526,14.7400903895,15.3832169003,15.3851102112,14.7459208748,13.5475416779,11.9360771113,10.0921039079,8.19729766059,271.884705158,65.5321779921,76.2825793937,87.0883781526,97.5920723548,107.421520185,116.197973362,123.54565036,129.107866042,132.572308247,133.703686318,132.377655328,128.607581227,122.556345121,114.528688346,104.944278675,94.296108575,83.1017253887,71.8555555035,60.9893742677,50.8454584387,41.6639962879,33.5836833682,26.652590096,20.8455234015,16.0841244308,12.256589813,9.23486518109,6.88816139222,5.09249527165,3.73656268078,31.2076177671
57,49,4.89629342256,6.03801926136,7.14797992146,8.11752004346,8.83854136769,9.22355756839,9.22355923099,8.83854701504,8.11753194921,7.14800299528,6.03806326976,4.89637742262,51.6758006811,8.83854701504,9.22355923099,9.22355756839,8.83854136769,8.11752004346,7.14797992146,6.03801926136,4.89629342256,3.81494215026,2.85900906051,2.06339046645,1.43610593794,0.965380869591,0.627842053194,0.395763109124,0.242273077502,0.144333187987,0.0838639789268,0.0476361554028,0.0265152829847,0.0144990221568,0.00780876480731,0.00415312195396,0.00218719860561,0.00114371284214,0.000595492188964,0.000309606141999,0.000161222263235,8.43738756901e-05,4.45845074033e-05,12.7381455909
57,59,4.89629342256,6.03801926136,7.14797992146,8.11752004346,8.83854136769,9.22355756839,9.22355923099,8.83854701504,8.11753194921,7.14800299528,6.03806326976,4.89637742262,51.6758006811,8.83854701504,9.22355923099,9.22355756839,8.83854136769,8.11752004346,7.14797992146,6.03801926136,4.89629342256,3.81494215026,2.85900906051,2.06339046645,1.43610593794,0.965380869591,0.627842053194,0.395763109124,0.242273077502,0.144333187987,0.0838639789268,0.0476361554028,0.0265152829847,0.0144990221568,0.00780876480731,0.00415312195396,0.00218719860561,0.00114371284214,0.000595492188964,0.000309606141999,0.000161222263235,8.43738756901e-05,4.45845074033e-05,12.7381455909
